ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11680,강남구,10600,대치동,1,대지,0316,0000,은마,2024-03-11,220000,76.79,0.0,1.0,,,1979,아파트,중개거래,서울 강남구
2024,11545,금천구,10300,시흥동,1,대지,0003,0226,산장빌라B,2024-03-11,22000,69.5,37.0,1.0,,,2002,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,36700,47.65,28.0,5.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,2024-03-11,12000,16.61,25.8,10.0,,,2017,오피스텔,중개거래,서울 금천구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,2024-03-11,45000,39.98,0.0,8.0,,,2001,아파트,중개거래,서울 동대문구
2024,11470,양천구,10200,목동,1,대지,0318,0092,목동쉐르빌,2024-03-11,23500,61.38,28.0,3.0,,,2003,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,0233,0005,가산센트럴 푸르지오시티,2024-03-11,14000,17.62,25.32,18.0,,,2020,오피스텔,중개거래,서울 금천구
2024,11170,용산구,11100,청파동3가,1,대지,0132,0195,지영시티빌,2024-03-11,46000,66.69,37.0,1.0,,,1995,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,0024,0005,강국,2024-03-11,30700,60.35,0.0,1.0,,,2006,아파트,중개거래,서울 양천구
2024,11305,강북구,10200,번동,1,대지,0234,0000,주공4단지,2024-03-11,37000,44.89,0.0,15.0,,,1991,아파트,중개거래,서울 강북구
2024,11620,관악구,10100,봉천동,1,대지,0196,0244,(196-244),2024-03-11,40000,64.36,35.0,2.0,,,2003,연립다세대,중개거래,서울 관악구
2024,11215,광진구,10500,자양동,1,대지,0861,0000,자양호반써밋,2024-03-11,79000,40.28,0.0,16.0,,,2021,아파트,중개거래,서울 광진구
2024,11410,서대문구,11900,북가좌동,1,대지,0279,0025,미소지움빌(279-25),2024-03-11,17000,25.08,19.0,3.0,,,2014,연립다세대,직거래,
2024,11410,서대문구,11800,홍은동,,,,,,2024-03-11,36500,52.89,106.0,0.0,,,1970,단독다가구,직거래,
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,38450,52.49,31.0,5.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,11600,당산동6가,1,대지,0233,0001,강변리치빌,2024-03-11,17100,14.66,8.0,5.0,,,2014,연립다세대,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,,,,,,2024-03-11,22500,190.63,106.0,0.0,,,1990,단독다가구,직거래,
2024,11380,은평구,10100,수색동,1,대지,0416,0001,진흥엣세벨,2024-03-11,57500,57.5,0.0,3.0,,,2003,아파트,중개거래,서울 은평구
2024,11440,마포구,12200,합정동,1,대지,0436,0012,이레쉐르빌B동,2024-03-11,34000,31.14,25.0,2.0,,,2009,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10300,수유동,1,대지,0249,0018,은진하이빌(249-18),2024-03-11,24000,49.99,30.0,4.0,,,2011,연립다세대,중개거래,서울 강북구
2024,11320,도봉구,10600,방학동,1,대지,0719,0002,북한산현대렉시온오피스텔,2024-03-11,11800,26.4,34.42,6.0,,,2004,오피스텔,중개거래,서울 도봉구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,38450,52.49,31.0,4.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,12700,양평동3가,1,대지,0017,0001,양평동 우림보보카운티 오피스텔,2024-03-11,8150,16.25,24.43,3.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11740,강동구,10900,천호동,1,대지,0291,0039,골드Cherevill,2024-03-11,31500,41.07,30.0,2.0,,,2016,연립다세대,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,41300,54.35,32.0,4.0,,,2023,연립다세대,직거래,
2024,11320,도봉구,10700,창동,1,대지,0601,0097,북한산팰리스(601-97),2024-03-11,16500,28.77,13.0,7.0,,,2014,연립다세대,중개거래,서울 도봉구
2024,11620,관악구,10100,봉천동,1,대지,1707,0001,은천2단지아파트,2024-03-11,52000,49.95,0.0,3.0,,,2000,아파트,직거래,
2024,11620,관악구,10200,신림동,1,대지,0652,0134,(652-134),2024-03-11,19000,43.77,44.0,2.0,,20240312,1981,연립다세대,중개거래,서울 영등포구
2024,11200,성동구,10200,하왕십리동,1,대지,1050,0000,한진해모로,2024-03-11,105500,112.26,0.0,21.0,,,2001,아파트,중개거래,서울 성동구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,40000,55.29,33.0,3.0,,,2023,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,0299,0246,천수빌라C동,2024-03-11,22000,34.92,23.0,2.0,,,1992,연립다세대,중개거래,서울 서초구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,41000,56.8,34.0,3.0,,,2023,연립다세대,직거래,
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2024-03-11,74500,59.94,0.0,7.0,,,2008,아파트,중개거래,서울 중구
2024,11500,강서구,10500,마곡동,1,대지,0776,0000,마곡 파크뷰 대방디엠시티 오피스텔,2024-03-11,35500,35.22,51.9,13.0,,,2019,오피스텔,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,0651,0002,퀸즈파크 구일,2024-03-11,13500,17.36,23.54,9.0,,,2019,오피스텔,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,40550,56.8,34.0,2.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0362,0099,OK빌라,2024-03-10,24500,51.2,34.0,2.0,,,2008,연립다세대,직거래,
2024,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,2024-03-10,96000,83.38,0.0,13.0,,,1999,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2024-03-10,86400,59.88,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11260,중랑구,10600,신내동,1,대지,0817,0000,신내 데시앙포레,2024-03-10,64500,84.62,0.0,15.0,,,2013,아파트,중개거래,서울 중랑구
2024,11260,중랑구,10600,신내동,1,대지,0437,0000,벽산,2024-03-10,58000,84.93,0.0,16.0,,,2000,아파트,중개거래,서울 중랑구
2024,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,2024-03-10,165700,84.93,0.0,15.0,,,2019,아파트,중개거래,서울 성동구
2024,11545,금천구,10300,시흥동,1,대지,0219,0016,"첼시하우스10(C동,D동)",2024-03-10,45500,59.81,43.0,4.0,,,2023,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0861,0007,CO-OP RESIDENCE/서울대입구,2024-03-09,16800,26.67,38.11,9.0,,,2005,오피스텔,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,1,대지,0710,0005,천지아트빌,2024-03-09,24500,41.11,25.0,3.0,,,2013,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10900,천호동,1,대지,0289,0019,아트팰리스,2024-03-09,40000,39.72,25.0,2.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,2024-03-09,25000,29.14,40.07,10.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,2024-03-09,12400,26.38,41.3,11.0,,,2004,오피스텔,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2024-03-09,30300,33.18,0.0,2.0,,,1996,아파트,중개거래,서울 중랑구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-09,39800,44.64,0.0,2.0,,,1998,아파트,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,1027,0000,양천벽산블루밍2단지,2024-03-09,58000,59.98,0.0,12.0,,,2006,아파트,중개거래,서울 양천구
2024,11320,도봉구,10700,창동,1,대지,0608,0064,(608-64),2024-03-09,18000,46.81,64.16,2.0,,,null,오피스텔,중개거래,서울 도봉구
2024,11215,광진구,10300,구의동,1,대지,0023,0007,은성빌라,2024-03-09,19000,45.18,25.0,1.0,,,1992,연립다세대,중개거래,서울 광진구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-09,61500,63.33,0.0,14.0,,,1998,아파트,중개거래,서울 구로구
2024,11260,중랑구,10100,면목동,1,대지,1500,0000,두산1,2024-03-09,55000,59.76,0.0,3.0,,,1993,아파트,중개거래,서울 중랑구
2024,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,2024-03-09,185000,133.42,0.0,16.0,,,2003,아파트,중개거래,서울 영등포구
2024,11410,서대문구,12000,남가좌동,1,대지,0387,0000,디엠씨엘가,2024-03-09,27500,26.7,0.0,9.0,,,2017,아파트,중개거래,서울 서대문구
2024,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),2024-03-09,76000,59.99,0.0,10.0,,20240312,2003,아파트,중개거래,서울 성북구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-03-09,51000,49.5,0.0,3.0,,,1990,아파트,중개거래,서울 노원구
2024,11590,동작구,10900,신대방동,1,대지,0360,0017,신동아,2024-03-09,49700,48.18,0.0,10.0,,,1993,아파트,중개거래,서울 동작구
2024,11680,강남구,10800,논현동,1,대지,0137,0001,논현빌(137-1),2024-03-09,17300,14.37,9.0,2.0,,,2013,연립다세대,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-09,73500,60.0,0.0,6.0,,,2021,아파트,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,0806,0002,로얄하이츠(806-2),2024-03-09,17000,34.6,20.0,4.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,12100,문래동3가,1,대지,0054,0000,문래자이,2024-03-09,154000,121.53,0.0,17.0,,,2001,아파트,중개거래,서울 영등포구
2024,11110,종로구,11500,사직동,1,대지,0009,0000,광화문스페이스본(101동~105동),2024-03-09,173500,131.44,0.0,9.0,,,2008,아파트,중개거래,서울 종로구
2024,11590,동작구,10400,본동,1,대지,0482,0000,유원강변,2024-03-09,125000,84.28,0.0,10.0,,,2000,아파트,중개거래,서울 동작구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-09,65000,48.37,0.0,3.0,,,2021,아파트,중개거래,서울 노원구
2024,11500,강서구,10100,염창동,1,대지,0262,0002,대림,2024-03-09,70800,59.94,0.0,9.0,,,1999,아파트,중개거래,서울 강서구
2024,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,2024-03-09,92000,84.98,0.0,12.0,,,2018,아파트,중개거래,서울 은평구
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-03-09,59800,70.52,0.0,9.0,,,1987,아파트,중개거래,서울 구로구
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-03-09,59800,70.52,0.0,9.0,,20240311,1987,아파트,중개거래,서울 구로구
2024,11440,마포구,12400,연남동,1,대지,0564,0042,코디골드하우스A동,2024-03-09,47500,67.89,30.0,4.0,,,2003,연립다세대,중개거래,서울 마포구
2024,11740,강동구,10600,둔촌동,1,대지,0611,0006,그린하이츠빌라,2024-03-09,28700,69.8,36.0,2.0,,,1996,연립다세대,중개거래,서울 강동구
2024,11260,중랑구,10100,면목동,1,대지,0134,0039,고암아트,2024-03-09,12800,29.26,15.0,1.0,,,2001,연립다세대,중개거래,서울 중랑구
2024,11290,성북구,12500,안암동5가,,,,,,2024-03-09,104000,221.31,112.0,0.0,,,1997,단독다가구,중개거래,서울 성북구
2024,11710,송파구,11200,오금동,1,대지,0135,0000,송파두산위브,2024-03-09,90000,59.98,0.0,25.0,,,2019,아파트,중개거래,서울 송파구
2024,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2024-03-09,67800,84.49,0.0,7.0,,,1998,아파트,중개거래,서울 구로구
2024,11200,성동구,10700,행당동,1,대지,0380,0000,서울숲리버뷰자이,2024-03-09,190000,84.96,0.0,28.0,,,2018,아파트,중개거래,서울 성동구
2024,11590,동작구,10200,상도동,1,대지,0521,0000,포스코더샵,2024-03-09,160000,161.48,0.0,1.0,,,2007,아파트,중개거래,서울 동작구
2024,11545,금천구,10200,독산동,1,대지,1007,0013,e편한세상독산더타워,2024-03-09,67500,59.62,0.0,10.0,,,2019,아파트,중개거래,서울 금천구
2024,11200,성동구,11100,금호동3가,1,대지,0519,0001,(519-1),2024-03-09,56000,35.37,24.0,-1.0,,,1990,연립다세대,중개거래,서울 성동구
2024,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2024-03-09,105000,84.98,0.0,13.0,,,2020,아파트,중개거래,서울 양천구
2024,11410,서대문구,11800,홍은동,1,대지,0455,0000,홍은동벽산,2024-03-09,70500,84.96,0.0,9.0,,,1997,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2024-03-09,101500,84.98,0.0,14.0,,,2020,아파트,중개거래,서울 양천구
2024,11200,성동구,11000,금호동2가,1,대지,1215,0000,금호자이1차,2024-03-09,135000,84.98,0.0,7.0,,20240313,2012,아파트,중개거래,서울 성동구
2024,11530,구로구,10200,구로동,1,대지,0701,0076,현대로얄,2024-03-09,37500,68.63,0.0,1.0,,,1987,아파트,중개거래,서울 구로구
2024,11305,강북구,10300,수유동,1,대지,0441,0017,가온리치빌(에이동),2024-03-09,25500,29.63,20.0,3.0,,,2023,연립다세대,직거래,
2024,11200,성동구,11500,성수동2가,,,,,,2024-03-09,400000,330.21,152.0,0.0,,,1986,단독다가구,중개거래,서울 성동구
2024,11320,도봉구,10600,방학동,1,대지,0743,0000,북한산청호아파트,2024-03-09,47000,59.56,0.0,1.0,,,2022,아파트,직거래,
2024,11170,용산구,12900,이촌동,1,대지,0411,0000,동아그린,2024-03-09,140000,84.82,0.0,19.0,,,1999,아파트,중개거래,서울 용산구
2024,11710,송파구,10100,잠실동,1,대지,0245,0004,화신빌라(245-4),2024-03-09,33000,49.58,21.0,3.0,,,1994,연립다세대,중개거래,서울 송파구
2024,11170,용산구,12900,이촌동,1,대지,0411,0000,동아그린,2024-03-09,140000,84.82,0.0,7.0,,,1999,아파트,중개거래,서울 용산구
2024,11440,마포구,12300,망원동,1,대지,0522,0000,마포한강제이스카이,2024-03-09,57000,49.74,0.0,4.0,,,2019,아파트,중개거래,서울 마포구
2024,11305,강북구,10200,번동,1,대지,0148,0348,우진주택(가),2024-03-09,12000,36.95,24.0,-1.0,,,1988,연립다세대,중개거래,서울 강북구
2024,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,2024-03-09,99800,73.96,0.0,8.0,,,2010,아파트,중개거래,서울 동대문구
2024,11380,은평구,11400,진관동,1,대지,0064,0000,힐데스하임,2024-03-09,49500,39.3,0.0,12.0,,,2017,아파트,중개거래,서울 은평구
2024,11500,강서구,10200,등촌동,1,대지,0533,0014,이호빌(533-14),2024-03-09,23000,29.46,20.0,4.0,,,2013,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2024-03-09,106000,112.92,0.0,6.0,,,2007,아파트,중개거래,서울 동대문구
2024,11500,강서구,10100,염창동,1,대지,0292,0000,동아,2024-03-09,62500,59.97,0.0,15.0,,,1998,아파트,중개거래,서울 강서구
2024,11200,성동구,11000,금호동2가,1,대지,1215,0000,금호자이1차,2024-03-09,135000,84.98,0.0,7.0,,,2012,아파트,중개거래,서울 성동구
2024,11500,강서구,10300,화곡동,1,대지,0392,0021,마이하우스,2024-03-09,28000,45.73,31.0,4.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11710,송파구,10500,석촌동,1,대지,0024,0003,석촌호수효성해링턴타워,2024-03-09,28500,15.83,0.0,20.0,,,2015,아파트,중개거래,서울 송파구
2024,11410,서대문구,11200,대현동,1,대지,0037,0032,영타운 지웰 에스테이트,2024-03-09,18900,20.27,31.44,6.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11440,마포구,12500,성산동,1,대지,0620,0002,펠리체,2024-03-09,38000,50.75,30.0,4.0,,,2011,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10300,화곡동,1,대지,0466,0015,대성아트빌(466-15),2024-03-09,20500,52.19,35.0,3.0,,,2003,연립다세대,중개거래,서울 강서구
2024,11380,은평구,10300,불광동,1,대지,0391,0255,(391-255),2024-03-09,8300,16.8,9.0,-1.0,,,2000,연립다세대,중개거래,서울 은평구
2024,11215,광진구,10400,광장동,1,대지,0218,0001,극동2,2024-03-09,160000,84.55,0.0,12.0,,,1989,아파트,중개거래,서울 광진구
2024,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2024-03-09,52000,59.49,0.0,10.0,,,2022,아파트,직거래,
2024,11530,구로구,10600,고척동,1,대지,0296,0000,대우,2024-03-09,65000,84.98,0.0,11.0,,,1999,아파트,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,1276,0000,청암2단지,2024-03-09,40000,49.77,0.0,11.0,,,2001,아파트,중개거래,서울 노원구
2024,11350,노원구,10200,월계동,1,대지,0320,0011,사슴3,2024-03-09,35500,39.6,0.0,6.0,,,1995,아파트,중개거래,서울 노원구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-03-09,78000,84.97,0.0,2.0,,,2002,아파트,중개거래,서울 노원구
2024,11740,강동구,10900,천호동,1,대지,0332,0019,광나루에스엠파크,2024-03-09,23400,29.3,16.0,6.0,,,2018,연립다세대,중개거래,서울 강동구
2024,11320,도봉구,10700,창동,1,대지,0810,0000,신창,2024-03-09,28000,39.6,0.0,5.0,,,1998,아파트,중개거래,서울 도봉구
2024,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),2024-03-09,43650,39.78,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
2024,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,2024-03-09,68900,84.75,0.0,9.0,,,1992,아파트,중개거래,서울 영등포구
2024,11380,은평구,10900,신사동,1,대지,0359,0000,현대1,2024-03-09,55000,84.17,0.0,2.0,,,1997,아파트,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,0444,0005,도화위너스트윈빌,2024-03-09,27000,58.2,30.0,2.0,,,2010,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2024-03-09,240000,84.8,0.0,23.0,,,2008,아파트,중개거래,서울 송파구
2024,11440,마포구,12300,망원동,1,대지,0395,0037,인욱빌,2024-03-09,32500,44.38,25.0,4.0,,,2014,연립다세대,중개거래,서울 중랑구
